codigo;descrip;marca;tipo;costo;iva;valiva;moneda;costo_us;unidad;gananmin;gananmay;minoris;minorisi;mayoris;mayorisi;fecha
023942974727;A MINI COMBO TEC+MOUSE INALAMBRICO VERBA. 97472;COMPUTACION;TECLADOS;326,502;G;10,5;U$S;21,34;07;2,1509;0;702,27;776,01;0;0;42591
3740 A;MINI COMBO TEC+MOUSE INALAMBRICO VERBA. 97472;COMPUTACION;TECLADOS;250,15;G;10,5;U$S;27,19;07;2;0;500,3;552,83;0;0;42217
000000670;C 1205  CONVERSOR VGA A SUPERVIDEO;COMPUTACION;ADAPTADOR;50,49;G;21;U$S;3,3;07;2;0;100,98;122,19;0;0;42521
091163212157;B TECL. GENIUS KB6 XE PS2 BLACK;COMPUTACION;TECLADOS;98,226;G;10,5;U$S;6,42;07;2,15;0;211,19;233,36;0;0;42282
6290132547939;D 1107 CARGADOR NOTBOOK AUTO 80W D801;COMPUTACION;CARGADORES;298,809;G;21;U$S;19,53;07;2;0;597,62;723,12;0;0;42521
3705;B TECL. GENIUS KB6 XE USB;COMPUTACION;TECLADOS;109,089;G;10,5;U$S;7,13;07;2,15;0;234,54;259,17;0;0;42277
3706;B TECL. GENIUS SLIM 110 PS2/S;COMPUTACION;TECLADOS;130,968;G;10,5;U$S;8,56;07;2;0;261,94;289,44;0;0;42277
000000673;D 1110 CARGADOR NOTBOOK 96W 3240;COMPUTACION;CARGADORES;184,212;G;21;U$S;12,04;07;2,2;0;405,27;490,38;0;0;42521
091163225003;B TECL. GENIUS SLIM 110 USB/S;COMPUTACION;TECLADOS;153,612;G;10,5;U$S;10,04;07;2;0;307,22;339,48;0;0;42282
A1401;A1401 DISCO RIGIDO INT 500 GB SATA 32MB 7200;COMPUTACION;DISCOS;706,248;G;10,5;U$S;46,16;07;1,7867;1,65;1261,85;1394,34;1165,31;1287,67;42522
091163236689;B TECL. GENIUS KB-M200 USB;COMPUTACION;TECLADOS;167,688;G;10,5;U$S;10,96;07;2;0;335,38;370,59;0;0;42282
091163224662;B TECL. GENIUS KB 220E BLACK USB/S;COMPUTACION;TECLADOS;209,61;G;10,5;U$S;13,7;07;2;0;419,22;463,24;0;0;42282
3711 B;B TECL. GENIUS KB 220E BLACK PS2;COMPUTACION;TECLADOS;156,06;G;10,5;U$S;10,2;07;2;0;312,12;344,89;0;0;42277
A1404;A1404  DISCO RIGIDO 2 TB SATA 7200;COMPUTACION;DISCOS;1814,427;G;10,5;U$S;118,59;07;1,65;0;2993,8;3308,15;0;0;42521
091163233602;B TECL. GENIUS KB-200 USB;COMPUTACION;TECLADOS;218,484;G;10,5;U$S;14,28;07;2;0;436,97;482,85;0;0;42282
023942973973;A1407  DISCO EXTERNO HD500 VERBATIN 97397;COMPUTACION;DISCOS;840,123;G;10,5;U$S;54,91;07;1,85;0;1554,23;1717,42;0;0;42514
023942973959;A1408  DISCO EXTERNO  1TB  VERBATIN 97395(98229);COMPUTACION;DISCOS;1034,739;G;10,5;U$S;67,63;07;1,85;0;1914,27;2115,27;0;0;42514
E 1500;E 1500 ESTABILIZADOR TVR CONCEPT 5 1000 VA;COMPUTACION;CARGADORES;462,213;G;10,5;U$S;30,21;07;1,8;0;831,98;919,34;0;0;42521
4868248805001;E 1504 ESTABILIZADOR  CMOS PRYMO 1000V;COMPUTACION;CARGADORES;457,317;G;10,5;U$S;29,89;07;1,95;0;891,77;985,41;0;0;42521
4868248810005;E 1505 ESTABILIZADOR SKYHORSE 1000 VA;COMPUTACION;CARGADORES;401,472;G;21;U$S;26,24;07;1,95;0;782,87;947,27;0;0;42521
000001759;F 1762  FUENTE ATX 550 P4;COMPUTACION;CARGADORES;298,962;G;21;U$S;19,54;07;1,6413;0;490,69;593,73;0;0;42577
3722 C;C TECLADO NUM PAD GEL SHARK-NET;COMPUTACION;TECLADOS;102,084;G;10,5;U$S;10,86;07;2,1;0;214,38;236,89;0;0;42277
000000674;C TECLADO BLUETOOTH 7787 DISC...;COMPUTACION;TECLADOS;479,808;G;10,5;U$S;31,36;07;1,7;0;815,67;901,32;0;0;42521
000000671;"C TECLA+ FUNDA TABLET 7"" CAJA BC.";COMPUTACION;TECLADOS;213,282;G;10,5;U$S;13,94;07;2,1;0;447,89;494,92;0;0;42521
3735 C;"C TECLA+ FUNDA TABLET 7"" /2705";COMPUTACION;TECLADOS;244,8;G;10,5;U$S;16;07;1,8477;0;452,32;499,81;0;0;42521
000000345;"C TECLA+ FUNDA TABLET 10""";COMPUTACION;TECLADOS;187,272;G;10,5;U$S;12,24;07;2,1003;0;393,33;434,63;0;0;42522
000000750;A 2100 HUB USB HOMBRECITO;COMPUTACION;CONECTORES;39,627;G;10,5;U$S;2,59;07;3;0;118,88;131,36;0;0;42285
3737 C;C TECLADO GOMA KOLKE USB/PS2;COMPUTACION;TECLADOS;137,853;G;10,5;U$S;9,01;07;2,5;0;344,63;380,82;0;0;42521
7798137700506;C TECLADO NOGA WIR+MOUSE NKB-115;COMPUTACION;TECLADOS;435,438;G;10,5;U$S;28,46;07;2,1;0;914,42;1010,43;0;0;42521
000000352;"C TECLADO+ FUNDA TABLET 9"" MICRO";COMPUTACION;TECLADOS;226,899;G;10,5;U$S;14,83;07;2,1955;0;498,16;550,47;0;0;42521
000000344;"C TECLADO+ FUNDA TABLET 8"" 13 A";COMPUTACION;TECLADOS;122,4;G;10,5;U$S;8;07;1,9457;0;238,15;263,16;0;0;42521
3732 D;D TECLADO FLEX GOMA S/ NUMERICO;COMPUTACION;TECLADOS;104,193;G;10,5;U$S;6,81;07;2,1;0;218,81;241,79;0;0;42521
3733 D;D TECLADO GOMA USB NKB-76 NOGA;COMPUTACION;TECLADOS;100,58;G;10,5;U$S;10,7;07;2,5;0;251,45;277,85;0;0;42277
23626;A 2102  HUB USB CX 2.0 NEGRO 7 PUERTOS;COMPUTACION;CONECTORES;68,544;G;10,5;U$S;4,48;07;2,1;0;143,94;159,05;0;0;42563
7798137380326;A 2105  HUB USB NOGA 2.0;COMPUTACION;CONECTORES;75,888;G;10,5;U$S;4,96;07;2,5;0;189,72;209,64;0;0;42521
3003 B;MOUSE GENIUS NETSC 120 PS2 BLACK;COMPUTACION;MOUSE;63,648;G;10,5;U$S;4,16;07;2;0;127,3;140,67;0;0;42521
091163228011;MOUSE GENIUS NS 120 USB BLACKS;COMPUTACION;MOUSE;71,91;G;10,5;U$S;4,7;07;2;0;143,82;158,92;0;0;42521
740617120639;A1 MICRO SD KINGSTON 4GB C/4 C/ADAP.;COMPUTACION;MEMORIAS;87,363;G;21;U$S;5,71;07;2,0214;0;176,6;213,69;0;0;42529
740617128147;A2 MICRO SD KINGSTON 8GB C/4 C/ADAP.;COMPUTACION;MEMORIAS;64,107;G;21;U$S;4,19;07;2,006;0;128,6;155,61;0;0;42529
023942498124;C PDRIVE 49812 8GB SWIVEL USB DRIVE BLUE VERB;COMPUTACION;PEN DRIVE VERBATIM;57,834;G;21;U$S;3,78;07;2,2151;0;128,11;155,01;0;0;42591
023942498148;C PDRIVE 49814 16GB SWIVEL USB DRIVE RED VERB;COMPUTACION;PEN DRIVE VERBATIM;63,036;G;21;U$S;4,12;07;2,1894;0;138,01;166,99;0;0;42591
023942490654;B PDRIVE 49065 64GB STORE NGO PINSTRIPE USBV;COMPUTACION;PEN DRIVE VERBATIM;246,483;G;21;U$S;16,11;07;2,1023;0;518,18;627;0;0;42591
023942977667;H PDRIVE 97766 8GB MICRO USB PLUS2.0 ULTRA RESIST.BLACK;COMPUTACION;PEN DRIVE VERBATIM;55,692;G;21;U$S;3,64;07;2,2111;0;123,14;149;0;0;42591
023942977643;H PDRIVE 97764 16GB MICRO USB PLUS2.0  BLACK MVERB;COMPUTACION;PEN DRIVE VERBATIM;81,396;G;21;U$S;5,32;07;2,1931;0;178,51;216;0;0;42591
7501015203804;A- ESCOLAR BUS C/PINCEL 048-012-000;ACUARELAS;ACUARELAS;29,34;G;21;$;0;07;2,197;0;64,46;78;0;0;42383
7792657001631;A2 CD TELTRON + SOBRE PP UNIDAD;COMPUTACION;CD  DVD;2,79;G;21;$;0;07;2,5161;0;7,02;8,5;0;0;42580
1000000;A3 CD TELTRON X 50 UNDI.;COMPUTACION;CD  DVD;2,79;G;21;$;0;07;2,3091;0;6,44;7,79;0;0;42580
8002;A4 CD TELTRON X 100 UNID;COMPUTACION;CD  DVD;2,79;G;21;$;0;07;2,1524;0;6,01;7,27;0;0;42580
7792700995023;A;COMPUTACION;CD  DVD;0;G;21;$;0;07;2,3085;0;0;0;0;0;42580
8005;A1 CD PELIKAN BULCK X 100 UNID PRECIO UNITARIO;COMPUTACION;CD  DVD;2,79;G;21;$;0;07;1,9247;1,8;5,37;6,5;5,02;6,07;42580
8000 A;I1 DVD R VERBATIM INK JET X 50;COMPUTACION;CD  DVD;5,202;G;21;U$S;0,34;07;2,0019;0;10,41;12,6;0;0;42591
023942951612;B  CDRW VERBATIM BOX;COMPUTACION;CD  DVD;9,945;G;21;U$S;0,65;07;2,3256;0;23,13;27,99;0;0;42591
8008;B  CDRW TELTRON BOX;COMPUTACION;CD  DVD;7,02;G;21;$;0;07;2,35;0;16,5;19,97;0;0;42277
8009;C CD INK JET TELTRON  BULCK;COMPUTACION;CD  DVD;2,89;G;21;$;0;07;2,5017;0;7,23;8,75;0;0;42591
8006;E CD MINI CD IPC DISCONT.;COMPUTACION;CD  DVD;4,79;G;21;$;0;07;0;0;0;0;0;0;42591
8010;A0 CD PELIKAN + SOBRE PP UNIDAD;COMPUTACION;CD  DVD;2,79;G;21;$;0;07;2,0753;0;5,79;7;0;0;42580
8011;E DVD TELTRON BULK;COMPUTACION;CD  DVD;2,9;G;21;$;0;07;2,2793;0;6,61;8;0;0;42580
8012;E0 DVD PELIKAN -R BULK;COMPUTACION;CD  DVD;2,46;G;21;$;0;07;2,5203;0;6,2;7,5;0;0;42580
8013;E1 DVD PELIKAN X 50;COMPUTACION;CD  DVD;2,46;G;21;$;0;07;2,3537;2;5,79;7,01;4,92;5,95;42580
8014;E2;COMPUTACION;CD  DVD;0;G;21;$;0;07;2,1016;1,8;0;0;0;0;42580
8016;E DVD +R VERBATIM BOX;COMPUTACION;CD  DVD;11,628;G;21;U$S;0,76;07;2,2033;0;25,62;31;0;0;42591
8017;E DVD PERFECTION BULCK;COMPUTACION;CD  DVD;2,85;G;21;$;0;07;1,7404;0;4,96;6;0;0;42277
023942945208;F DVD RW VERBATIM BOX;COMPUTACION;CD  DVD;11,628;G;21;U$S;0,76;07;2,2029;0;25,62;31;0;0;42591
8019;F DVD RW VERBATIM BULK;COMPUTACION;CD  DVD;10,251;G;21;U$S;0,67;07;2,2576;0;23,14;28;0;0;42591
023942970002;G DVD +R DL VERBATIM BULK;COMPUTACION;CD  DVD;31,365;G;21;U$S;2,05;07;2,1077;0;66,11;79,99;0;0;42580
8021;G;COMPUTACION;CD  DVD;0;G;21;$;0;07;2,3641;0;0;0;0;0;42580
7798071669761;H DVD INK JET IPC B/B;COMPUTACION;CD  DVD;3,35;G;21;$;0;07;2,2209;0;7,44;9;0;0;42580
8023;H DVD INK JET TELTRON;COMPUTACION;CD  DVD;3,35;G;21;$;0;07;2,2209;0;7,44;9;0;0;42580
023942951162;I0 DVD R VERBATIM INK JET   X UNID;COMPUTACION;CD  DVD;5,202;G;21;U$S;0,34;07;2,225;0;11,57;14;0;0;42591
023942973317;J DVD VERBATIN BD-R BLUE- RAY  PRINTABLE;COMPUTACION;CD  DVD;6,5;G;21;$;0;07;2,4154;0;15,7;19;0;0;42277
8028;K MINI DVD-R TDK BULCK DISC.;COMPUTACION;CD  DVD;8,65;G;21;$;0;07;2,1017;0;18,18;22;0;0;42277
020356485702;K MINI DVD RW DISC.;COMPUTACION;CD  DVD;9,91;G;21;$;0;07;2,7;0;26,76;32,38;0;0;42284
8030;L BOX DVD 14 MM;COMPUTACION;CD  DVD;1,65;G;21;$;0;07;2,2545;0;3,72;4,5;0;0;42277
8031;L BOX DVD 14 MM DOBLE;COMPUTACION;CD  DVD;2,86;G;21;$;0;07;2,0245;0;5,79;7,01;0;0;42277
8032;L BOX DVD 7 MM;COMPUTACION;CD  DVD;0,826;G;21;$;0;07;3,4988;0;2,89;3,5;0;0;42277
8033;L BOX DVD 7 MM DOBLE;COMPUTACION;CD  DVD;1,438;G;21;$;0;07;2,5869;0;3,72;4,5;0;0;42277
8034;L CAJA BLUE RAY;COMPUTACION;CD  DVD;4,596;G;21;$;0;07;2,2476;0;10,33;12,5;0;0;42277
8036;L SOBRES P/CD/DVD/ CON ADHESIVO X 10;COMPUTACION;CD  DVD;1,44;G;21;$;0;07;3,4444;0;4,96;6;0;0;42277
8037;L SOBRES P/CD CELOFAN C/ ADHESIVO X 200;COMPUTACION;CD  DVD;28,92;G;21;$;0;07;3,029;0;87,6;106;0;0;42277
8038;L SOBRES PAPEL CD C/ VENTANA X10;COMPUTACION;CD  DVD;1,17;G;21;$;0;07;2,8291;0;3,31;4,01;0;0;42277
8039;L SOBRES PAPEL CD S/ VENTANA X10;COMPUTACION;CD  DVD;1,478;G;21;$;0;07;3,3559;0;4,96;6;0;0;42277
020356363307;M  CASSETE VIDEO E 120;COMPUTACION;CD  DVD;60,33;G;21;$;0;07;2,0549;0;123,97;150;0;0;42356
025215203015;M  CASSETE VHS TC30;COMPUTACION;CD  DVD;71,07;G;21;$;0;07;2,2094;0;157,02;189,99;0;0;42356
8042;M  MINI CASSETE TDK 60;COMPUTACION;CD  DVD;4,958;G;21;$;0;07;3,0012;0;14,88;18;0;0;42277
020356265601;M CASSETE AUDIO 90 M;COMPUTACION;CD  DVD;8,429;G;21;$;0;07;2,941;0;24,79;30;0;0;42284
34200;B 2700 ROUTER INALB /USB TP LINK MR3420 N300MB;COMPUTACION;CONECTORES;474,606;G;10,5;U$S;31,02;07;1,85;0;878,02;970,21;0;0;42521
    B2-2701;B2- 2701 ROUTER INALAM /USB TP LINK WDR3500  N600;COMPUTACION;CONECTORES;758,574;G;10,5;U$S;49,58;07;1,85;0;1403,36;1550,71;0;0;42521
    B3-20703;B3- 2703 ROUTER  4 P  TP LINK WR840N WIR 300MBPS;COMPUTACION;CONECTORES;276,93;G;10,5;U$S;18,1;07;2,05;0;567,71;627,32;0;0;42563
845973060343;B4- 2704 MODEN ROUTER  300  ADSL TD-W8960N;COMPUTACION;CONECTORES;926,721;G;10,5;U$S;60,57;07;1,75;0;1621,76;1792,04;0;0;42521
   C1-3400;C1-3400  PLACA PCI FIREWIRE 3+1 1394;COMPUTACION;PLACAS;199,512;G;10,5;U$S;13,04;07;1,75;0;349,15;385,81;0;0;42521
6935364050511;C2-3402  PLACA RED MINI PCI  TL-WN781ND;COMPUTACION;PLACAS;179,316;G;10,5;U$S;11,72;07;1,8;0;322,77;356,66;0;0;42521
6935364050337;C3-3408  PLACA RED WIR 300 2ANT PCI  TL-WN851ND;COMPUTACION;PLACAS;342,261;G;10,5;U$S;22,37;07;1,8;0;616,07;680,76;0;0;42521
6935364050344;C4-3409  PLACA RED WIR 300  PCI  TL-WN951N;COMPUTACION;PLACAS;505,359;G;10,5;U$S;33,03;07;1,8;0;909,65;1005,16;0;0;42521
   D1-3411;D1-3411  PLACA SONIDO USB EXT 7.1;COMPUTACION;PLACAS;141,678;G;10,5;U$S;9,26;07;1,998;0;283,07;312,79;0;0;42521
7798137381521;D2-3412  PLACA SONIDO 5.1 NOGA;COMPUTACION;PLACAS;182,988;G;10,5;U$S;11,96;07;2;0;365,98;404,41;0;0;42577
845973051242;E1-3505 ROUTER INAL 300 4PORT TL-WR841ND;COMPUTACION;CONECTORES;409,428;G;10,5;U$S;26,76;07;1,85;0;757,44;836,97;0;0;42521
E2-3509;E2-3509 ROUTER INAL 300 4 PORT 2ANT TL-WR841N;COMPUTACION;CONECTORES;351,9;G;10,5;U$S;23;07;1,9;0;668,61;738,81;0;0;42563
6935364051334;E3-3511ROUTER INAL 150 4 PORT  TL-WR740N;COMPUTACION;CONECTORES;279,531;G;10,5;U$S;18,27;07;2;0;559,06;617,76;0;0;42521
ER604;E4-3512 ROUTER  INAL  B/ANCHA 5P TP LINK ER604W;COMPUTACION;CONECTORES;953,649;G;10,5;U$S;62,33;07;1,85;0;1764,25;1949,5;0;0;42521
91.8093;91.8093 SET VALIJAS REMOLINO  LSD;VALIJAS;VALIJAS LSD;1089;G;21;$;0;07;2,0999;0;2286,78;2767;0;0;42313
6190091809324;"91.8093 LSD  REMOLINO 20""";MARROQUINERIA;VALIJAS LSD;363;G;21;$;0;07;1,5482;0;561,98;680;0;0;42307
91.8093 B;"91.8093 LSD  REMOLINO 24""";MARROQUINERIA;VALIJAS LSD;363;G;21;$;0;07;2,2995;0;834,71;1010;0;0;42307
6190091809348;"91.8093 LSD  REMOLINO 28""";VALIJAS;VALIJAS LSD;363;G;21;$;0;07;2,748;0;997,52;1207;0;0;42313
91.8091;91.8091 SET VALIJAS CIRCULOS LSD;MARROQUINERIA;VALIJAS LSD;1089;G;21;$;0;07;2,0999;0;2286,78;2767;0;0;42307
91.8091 A;"91.8091 LSD CIRCULOS 20""";MARROQUINERIA;VALIJAS LSD;363;G;21;$;0;07;1,5482;0;561,98;680;0;0;42307
91.8091 B;"91.8091 LSD CIRCULOS 24""";MARROQUINERIA;VALIJAS LSD;363;G;21;$;0;07;2,2995;0;834,71;1010;0;0;42307
91.8091 C;"91.8091 LSD CIRCULOS 28""";MARROQUINERIA;VALIJAS LSD;363;G;21;$;0;07;2,748;0;997,52;1207;0;0;42307
91.9011;91.9011 SET VALIJAS LISAS LSD;VALIJAS;VALIJAS LSD;1195;G;21;$;0;07;1,85;0;2210,75;2675,01;0;0;42423
6190091901127;"91.9011 LSD LISA 20""";VALIJAS;VALIJAS LSD;398,33;G;21;$;0;07;1,5499;0;617,36;747;0;0;42313
91.9011 B;"91.9011 LSD LISA 24""";VALIJAS;VALIJAS LSD;398,33;G;21;$;0;07;2,5001;0;995,87;1205;0;0;42313
91.9011 C;"91.9011 LSD LISA 28""";VALIJAS;VALIJAS LSD;398,33;G;21;$;0;07;2,6993;0;1075,21;1301;0;0;42313
91.8087;91.8087 SET VALIJAS LSD;VALIJAS;VALIJAS LSD;1459,5;G;21;$;0;07;2;0;2919;3531,99;0;0;42313
91.8087 A;"91.8087 LSD VALIJA 20""";VALIJAS;VALIJAS LSD;486,5;G;21;$;0;07;1,5;0;729,75;883;0;0;42313
91.8087 B;"91.8087 LSD VALIJA 24""";VALIJAS;VALIJAS LSD;486,5;G;21;$;0;07;2,3986;0;1166,94;1412;0;0;42313
6190091808747;"91.8087 LSD VALIJA 28""";VALIJAS;VALIJAS LSD;486,5;G;21;$;0;07;2,8998;0;1410,74;1707;0;0;42313
91.8073;91.8073 SET CRAWLER LSD;VALIJAS;VALIJAS LSD;2109,9;G;21;$;0;07;2;0;4219,83;5105,99;0;0;42313
6190091807320;"91.8073 LSD VALIJA 20""";VALIJAS;VALIJAS LSD;703,3;G;21;$;0;07;1,4983;0;1053,72;1275;0;0;42313
6190091807337;"91.8073 LSD VALIJA 24""";VALIJAS;VALIJAS LSD;703,3;G;21;$;0;07;2,2997;0;1617,36;1957,01;0;0;42313
6190091807344;"91.8073 LSD VALIJA 28""";VALIJAS;VALIJAS LSD;703,3;G;21;$;0;07;2,5981;0;1827,27;2211;0;0;42313
91.9010;B91.9010 SET VALIJAS LISAS LSD;MARROQUINERIA;VALIJAS;1287;G;21;$;0;07;2,0998;0;2702,48;3270;0;0;42277
91.9010 A;"B91.9010 LSD VALIJA 20""";MARROQUINERIA;VALIJAS;429;G;21;$;0;07;1,4988;0;642,98;778;0;0;42307
91.9010 B;"B91.9010 LSD VALIJA 24""";MARROQUINERIA;VALIJAS;429;G;21;$;0;07;2,4986;0;1071,9;1297;0;0;42277
91.9010 C;"B91.9010 LSD VALIJA 28""";MARROQUINERIA;VALIJAS;429;G;21;$;0;07;2,699;0;1157,85;1401;0;0;42277
62.2054;62.2054 SET VALIJAS PVC SWISSCROSS;MARROQUINERIA;VALIJAS LSD;1930;G;21;$;0;07;2;0;3860;4670,6;0;0;42307
6190062205421;"62.2054 LSD PVC SWISSCROSS 20""";VALIJAS;VALIJAS LSD;643,33;G;21;$;0;07;1,55;0;997,16;1206,56;0;0;42313
62.2054 B;"62.2054 LSD PVC SWISSCROSS 24""";MARROQUINERIA;VALIJAS LSD;643,33;G;21;$;0;07;2,3;0;1479,66;1790,39;0;0;42307
6190062205445;"62.2054 LSD PVC SWISSCROSS 28""";VALIJAS;VALIJAS LSD;643,33;G;21;$;0;07;2,65;0;1704,82;2062,83;0;0;42313
61186;B61.186 SET VALIJAS PIERRE CARDIM TELA;MARROQUINERIA;VALIJAS;1848;G;21;$;0;07;2,5;0;4620;5590,2;0;0;42277
61186 A;"B61.186  PIERRE CARDIM TELA 20""";MARROQUINERIA;VALIJAS;616;G;21;$;0;07;1,65;0;1016,4;1229,84;0;0;42277
61186 B;"B61.186  PIERRE CARDIM TELA 24""";MARROQUINERIA;VALIJAS;616;G;21;$;0;07;2,4;0;1478,4;1788,86;0;0;42277
61186 C;"B61.186  PIERRE CARDIM TELA 28""";MARROQUINERIA;VALIJAS;616;G;21;$;0;07;2,7;0;1663,2;2012,47;0;0;42277
91.9012;91.9012 SET VALIJAS LSD BLACK;VALIJAS;VALIJAS LSD;1533;G;21;$;0;07;1,8502;0;2836,36;3432;0;0;42423
91.9012 A;"91.9012  VALIJAS LSD BLACK  20""";VALIJAS;VALIJAS LSD;511;G;21;$;0;07;1,4993;0;766,12;927;0;0;42313
91.9012 B;"91.9012  VALIJAS LSD BLACK  24""";VALIJAS;VALIJAS LSD;511;G;21;$;0;07;2,4001;0;1226,45;1484;0;0;42313
6190091901240;"91.9012  VALIJAS LSD BLACK  28""";VALIJAS;VALIJAS LSD;511;G;21;$;0;07;2,7996;0;1430,58;1731;0;0;42313
000001356;"PIZARRA CORCHO BASIC M/10"" 80X100 DISCONTINUA";PIZARRAS;CORCHO;187,73;G;21;$;0;07;2,4213;0;454,55;550;0;0;42476
845973020064;F1-3600 SWITCH 5PORT LINK TL-SF1005D;COMPUTACION;CONECTORES;291,159;G;10,5;U$S;19,03;07;2;0;582,32;643,46;0;0;42523
F2-3601;F2-3601 SWITCH 8PORT LINK TL-SF1008D;COMPUTACION;CONECTORES;436,509;G;10,5;U$S;28,53;07;1,9;0;829,37;916,45;0;0;42523
F3-3603;F3-3603 SWITCH 16 PORT LINK TL-SF1016D OFERTA;COMPUTACION;CONECTORES;297,738;G;10,5;U$S;19,46;07;2,3;0;684,8;756,7;0;0;42563
6190091000035;A5 CARRO METAL CROMADO  RUEDA MEDIANA;ACCESORIOS;CARROS;200;G;21;$;0;07;1,9009;0;380,17;460;0;0;42483
A2300;A2300 LECTOR TARJETAS CPU BLACK;COMPUTACION;LECTORAS;105,111;G;10,5;U$S;6,87;07;2;0;210,22;232,29;0;0;42521
000001741;A2309 LECTOR TARJETAS MULTI USB;COMPUTACION;LECTORAS;43,911;G;10,5;U$S;2,87;07;2;0;87,82;97,04;0;0;42577
7798137699565;CARGADOR NOGA 1281-5  +2 pilas AA2300;COMPUTACION;CARGADORES;173,349;G;21;U$S;11,33;07;1,8;0;312,03;377,56;0;0;42553
000000348;A2307 LECTORA LLAVERO;COMPUTACION;LECTORAS;8,568;G;10,5;U$S;0,56;07;2,3087;0;19,78;21,86;0;0;42521
B2304;B2304 LECTORA COD BARRAS HONEYWELL 1200G;COMPUTACION;LECTORAS;2075,139;G;10,5;U$S;135,63;07;1,8001;0;3735,46;4127,68;0;0;42521
B2305;B2305 LECTORA COD BARRAS HONEYWELL MK5145;COMPUTACION;LECTORAS;1422,594;G;10,5;U$S;92,98;07;1,85;0;2631,8;2908,14;0;0;42521
S1AG6YAH10004B;C1901 LECT GRABADORA DVD  BLACK;COMPUTACION;LECTORAS;192,78;G;10,5;U$S;12,6;07;2,05;0;395,2;436,7;0;0;42579
091163800743;A2601 MICROFONO GENIUS MIC-01C-S;COMPUTACION;AUDIO;48,96;G;21;U$S;3,2;07;1,8;0;88,13;106,64;0;0;42521
000000676;A2603 MICROFONO CORBATERO TN-15C;COMPUTACION;AUDIO;29,988;G;21;U$S;1,96;07;2,5;0;74,97;90,71;0;0;42521
7 999888 26830;A2605 MICROFONO INALA. C/ CONSOLA HM306;COMPUTACION;AUDIO;432,072;G;21;U$S;28,24;07;2;0;864,14;1045,61;0;0;42521
7798137380340;A2606 MICROFONO  DE PIE PC2020-3305;COMPUTACION;AUDIO;64,719;G;21;U$S;4,23;07;2,2;0;142,38;172,28;0;0;42521
000000681;A2607 MICROFONO  SONY CON CABLE;COMPUTACION;AUDIO;127,449;G;21;U$S;8,33;07;2,2;0;280,39;339,27;0;0;42521
7796826002627;A3101 PARLANTE MINI CIFRA MS26;COMPUTACION;AUDIO;151,623;G;21;U$S;9,91;07;2,1;0;318,41;385,28;0;0;42521
7798137381781;A3124  PARLANTE GENIUS USB  SP-U150X;COMPUTACION;AUDIO;146,268;G;21;U$S;9,56;07;2,1;0;307,16;371,66;0;0;42522
091163808602;B3103 PARLANTE GENIUS SP-110 BLACK 220;COMPUTACION;AUDIO;133,569;G;21;U$S;8,73;07;2,1;0;280,49;339,39;0;0;42521
091163812524;B3115  PARLANTE GENIUS  SW-N 5.1 1000-S;COMPUTACION;AUDIO;577,116;G;21;U$S;37,72;07;1,75;0;1009,95;1222,04;0;0;42521
091163243120;MOUSE GENIUS TRAVELER 6000Z USB;COMPUTACION;MOUSE;146,727;G;21;U$S;9,59;07;1,9;0;278,78;337,32;0;0;42521
3006B;C MOUSE GENIUS TRAVELER 6000Z USB;COMPUTACION;MOUSE;88,228;G;10,5;U$S;9,59;07;1,9;0;167,63;185,23;0;0;42224
6926341865105;250806-FORMAS ADHES.GOMA EVA  GEOMETRICAS X60PZ;ARTICULOS DIDACTICOS;EVA MAGIC;18,038;G;21;$;0;07;2,5197;0;45,45;55;0;0;42506
6926341865112;250818-FORMAS ADHES.GOMA EVA  ABECEDARIO X52PZ;ARTICULOS DIDACTICOS;EVA MAGIC;21,65;G;21;$;0;07;2,4813;0;53,72;65;0;0;42506
6926341891623;250824-FORMAS ADHES.GOMA EVA  NUMEROS X120PZ;ARTICULOS DIDACTICOS;EVA MAGIC;36,08;G;21;$;0;07;2,4279;0;87,6;106;0;0;42506
6995885785859;CORDON GRIS C/CLIP P/CREDENCIALES;BROCHES;IDENTIFICADORES;2,444;G;21;$;0;07;2,7046;0;6,61;8;0;0;42423
5195;YT-907 BIN-BIN NUMERADOR 5MM 7 BANDAS;SELLOS;VARIOS;11,16;G;21;$;0;07;2,5179;0;28,1;34;0;0;42277
5196;YT-908 BIN-BIN NUMERADOR 5MM 8 BANDAS;SELLOS;VARIOS;13,9;G;21;$;0;07;2,4079;0;33,47;40,5;0;0;42277
4710850104099;C2S-409 SHINY NUMERADOR AUTOM.4 MM;SELLOS;SHINY;130,36;G;21;$;0;07;2,5359;0;330,58;400;0;0;42506
93005;ALTO IMPACTO BLANCO 50X70 1.5MM;LAMINAS;ALTO IMPACTO;79,93;G;21;$;0;07;2,4712;0;197,52;239;0;0;42478
7794153781345;78134-CUAD T/FLEX 48HJ RAY AVIONES;CUADERNOS;CONVENOR;4,89;G;21;$;0;07;3,0429;0;14,88;18;0;0;42282
7794153786210;78621-CUAD T/FLEX 48HJ RAY PETS PALACE PRINCESS;CUADERNOS;CONVENOR;4,89;G;21;$;0;07;3,0429;0;14,88;18;0;0;42282
7798130903997;PANACOM HO 9811 AURI C/ MIC;COMPUTACION;AURICULARES;78,795;G;21;U$S;5,15;07;2,1795;0;171,73;207,79;0;0;42521
